brand,name,address,latitude,longitude,city
Jollibee,Jollibee - Gen. T. De Leon,"4729 Gen. T. de Leon, Valenzuela, 1442 Metro Manila, Philippines",14.686365199999997,120.99496889999999,Valenzuela
Jollibee,Jollibee,"Q356+22G, 1422 Camarin Rd, Barangay 178, Caloocan, Metro Manila, Philippines",14.756278699999998,121.0599469,Caloocan
Jollibee,Jollibee,"Metro Plaza Bldg, Phase 5, Langit Rd, Caloocan, Metro Manila, Philippines",14.773205299999999,121.0540664,Caloocan
Jollibee,Jollibee PUREGOLD MAYPAJO,"PUREGOLD MAYPAJO LEVEL 1, J.P Rizal St, Maypajo, Caloocan, Metro Manila, Philippines",14.6376731,120.97449299999998,Caloocan
Jollibee,"Jollibee - Marulas, Valenzuela","Along McArthur Hi-way, cor Pio Valenzuela, Valenzuela, Metro Manila, Philippines",14.6735501,120.9819999,Valenzuela
Jollibee,Jollibee Puregold Deparo,"Puregold Deparo Level 1 Deparo Road, Corner Rd Lot 1, Caloocan, 1428 Metro Manila, Philippines",14.7411647,121.0236623,Caloocan
Jollibee,Jollibee,"Upper G/F, Metroplaza Mall, 132D General Luis, Novaliches Proper, Quezon City, 1123 Metro Manila, Philippines",14.721736000000002,121.0370971,Quezon City
Jollibee,Jollibee Malabon C4,"Block 47, Lot 15 C-4, BRGY. LONGOS, Malabon, 1470 Metro Manila, Philippines",14.656342799999997,120.959481,Malabon
Jollibee,Jollibee Victory Central mall,"Unit # G 04 - 05 Ground Floor, Victory Central Mall, Caloocan, Metro Manila, Philippines",14.6556097,120.98319479999999,Caloocan
Jollibee,Jollibee Benin,"335 Benin St. corner EDSA, Grace Park East, Caloocan, 1400 Metro Manila, Philippines",14.656858999999999,120.985312,Caloocan
Jollibee,Jollibee SM City Caloocan,"623 Bagumbong Rd, Barangay 171, Caloocan, 1421 Metro Manila, Philippines",14.7512591,121.0190744,Caloocan
Jollibee,Jollibee,"3545 San Isidro Area D Camarin, Caloocan City, Caloocan, Metro Manila, Philippines",14.756348700000002,121.0609449,Caloocan
Jollibee,JOLLIBEE QUIRINO HIGHWAY GULOD,"Quirino Hwy, NOVALICHES, GULOD, Metro Manila, Philippines",14.7156162,121.04018090000001,Quezon City
Jollibee,Jollibee - Nova Square Mall,"GF Nova Square, cor. Pablo dela Cruz St, 671 Quirino Hwy, Novaliches, Quezon City, 1123 Metro Manila, Philippines",14.701287299999999,121.03504849999997,Quezon City
Jollibee,Jollibee Zabarte Town Center,"Zabarte Town Center, 588 Camarin Rd, Almar, Caloocan, 1428 Metro Manila, Philippines",14.756232,121.04351199999999,Caloocan
Jollibee,Jollibee,"Langit Rd, Caloocan, Metro Manila, Philippines",14.7767784,121.04651980000001,Caloocan
Jollibee,Jollibee,"Edsa Cor Evangelista Bangkal, Makati City, Metro Manila, Philippines",14.539293200000001,121.01211330000001,Makati
Jollibee,Jollibee AP Reyes- Evangelista PRC,"1058 AP Reyes st, cor. Evangelista St. Brgy. Tejeros Makati, Makati City, Metro Manila, Philippines",14.5720801,121.01556210000001,Makati
Jollibee,Jollibee,"G/F, STI HOLDINGS BLDG, 6764 Ayala Ave, Makati City, 1229 Metro Manila, Philippines",14.555981499999998,121.0215942,Makati
Jollibee,Jollibee Reposo,"746 J. P. Rizal St, Makati City, Metro Manila, Philippines",14.5696975,121.02480079999998,Makati
Jollibee,Jollibee,"Tan Hock Bldg. Edsa, Cor P.Burgos, Guadalupe Nuevo, Makati City, Metro Manila, Philippines",14.5653579,121.04546040000001,Makati
Jollibee,Jollibee,"GF Convergys Bldg., Salcedo St., cor, Ayala Ave, Makati City, Metro Manila, Philippines",14.559426299999998,121.01611399999999,Makati
Jollibee,Jollibee Buendia Bautista,"25 Sen. Gil Puyat ave, corner Bautista St, Makati City, Metro Manila, Philippines",14.5556526,121.0019361,Makati
Jollibee,Jollibee,"Kalayaan Ave, Capas, Makati, Kalakhang Maynila, Philippines",14.558765999999997,121.0466281,Makati
Jollibee,Jollibee Caltex - Arnaiz Ave - Osmeña Hwy,"Pio Del Pilar, Makati City, Metro Manila, Philippines",14.551031199999999,121.0105226,Makati
Jollibee,Jollibee,"G/F Exportbank Plaza, Gil Puyat, cor Chino Roces Ave, Makati City, Metro Manila, Philippines",14.5593891,121.01155889999998,Makati
Jollibee,Jollibee McKinley Exchange Corporate Center,"Ground Floor, McKinley Rd, Makati City, Metro Manila, Philippines",14.5495988,121.02915329999998,Makati
Jollibee,Jollibee Rufino Plaza,"6784 Ground Flr, Rufino Tower, Makati City, Metro Manila, Philippines",14.557897799999997,121.0183994,Makati
Jollibee,Jollibee,"Level 1, Puregold Makati, Lot 35 J. P. Rizal St, st, Makati City, Metro Manila, Philippines",14.5744277,121.0119122,Makati
Jollibee,Jollibee Shell EDSA- Buendia,"Shell Station EDSA corner Buendia Brgy, Makati City, Metro Manila, Philippines",14.555612,121.03510729999999,Makati
Jollibee,Jollibee CITYLAND 10 Tower 2,"L/G, Cityland 10 Tower 2, 154 H.V. Dela Costa, Makati City, Metro Manila, Philippines",14.560728300000001,121.0175756,Makati
Jollibee,JOLLIBEE AYALA MRT,"UNIT 09-15, AYALA MRT STATION, SAN LORENZO makati Metro Manila PH, Makati City, 1223 Metro Manila, Philippines",14.550639899999998,121.0287888,Makati
Jollibee,Jollibee Cash & Carry,"G/F C & C Mall, Filmore St, Makati City, Metro Manila, Philippines",14.5587397,121.00557510000002,Makati
Jollibee,Jollibee Southgate Mall,"G10 & 12 GF Alphaland Southgate Mall, 2258 EDSA cor, Chino Roces Ave, Makati City, Metro Manila, Philippines",14.5410497,121.0187285,Makati
Jollibee,Jollibee Makati Central Square,"120 Amorsolo Street, Legazpi Village, Makati, 1200 Kalakhang Maynila, Philippines",14.552251499999999,121.01436509999998,Makati
Jollibee,Jollibee - One Ayala,"G2XH+J36, San Lorenzo, Makati City, Metro Manila, Philippines",14.549044100000001,121.02765039999998,Makati
Jollibee,Jollibee Comembo,"Unit 1C Level 1 Comembo Commer Comembo, Comavena Market, Sampaguita St, Taguig, 1217 Metro Manila, Philippines",14.548421099999999,121.0632205,Taguig
Jollibee,Jollibee Buendia- Taft Pasay,"Buendia Avenue, Cor Taft Ave, Pasay City, Metro Manila, Philippines",14.5539031,120.9976298,Pasay
Jollibee,Jollibee,"Maysilo Cir, Boni Ave, Mandaluyong City, Metro Manila, Philippines",14.5768275,121.03502689999999,Mandaluyong
Jollibee,Jollibee Bonifacio Global City,"Along 32nd St cor, Bonifacio Stopover, Rizal Dr, Taguig, Metro Manila, Philippines",14.554663000000001,121.0464055,Taguig
Jollibee,Jollibee,"Level 1 Ayala Circuit Mall AP Reyes Street, Makati City, Metro Manila, Philippines",14.5742403,121.0195741,Makati
Jollibee,Jollibee Mandaluyong,"185 Rt. Rev. G. Aglipay, St. Poblacion, Mandaluyong City, Metro Manila, Philippines",14.587868099999998,121.02482200000001,Mandaluyong
Jollibee,Jollibee The Landmark Makati,"Upper Basement, Landmark, Makati Ave, Makati City, Metro Manila, Philippines",14.5517977,121.0238126,Makati
Jollibee,Jollibee | WalterMart Makati,"790 Chico Rocess Cor, corner Antonio Arnaiz Ave, Makati City, Metro Manila, Philippines",14.551371,121.01315829999999,Makati
Jollibee,"Jollibee - Bayani Road, Taguig City","30, Blk 60 Bayani Rd, Fort Bonifacio, Taguig, 1630 Metro Manila, Philippines",14.526281699999998,121.04267430000002,Taguig
Jollibee,Jollibee Powerplant Mall,"P1 Level, The Powerplant Mall, Rockwell Center, Makati City, Metro Manila, Philippines",14.565253599999998,121.0363429,Makati
Jollibee,Jollibee - Pasig Market,"FG Bldg. Market Ave, corner Caruncho Ave, Pasig, Metro Manila, Philippines",14.558041500000002,121.0828406,Pasig
Jollibee,Jollibee,"corner Dr. Sixto Antonio Ave., Pasig, 1600 Metro Manila, Philippines",14.565815399999998,121.07591459999999,Pasig
Jollibee,Jollibee,"Ortigas Extension, corner Eulogio Amang Rodriguez Ave, Pasig, 1609 Metro Manila, Philippines",14.5909655,121.08579540000001,Pasig
Jollibee,Jollibee Ortigas Extension C. Raymundo,"ORTIGAS AVENUE, EXTENSION, CORNER C. Raymundo Ave, ROSARIO, 1609 Metro Manila, Philippines",14.590000799999997,121.0886883,Pasig
Jollibee,Jollibee,"16 Ortigas Ave, Pasig, 1608 Metro Manila, Philippines",14.589339499999998,121.09751289999998,Pasig
Jollibee,Jollibee,"Amang Rodriguez, cor Marikina-Infanta Hwy, Pasig, 1800 Metro Manila, Philippines",14.6183122,121.0927231,Pasig
Jollibee,Jollibee Hanston Square,"San Miguel Ave, Ortigas Center, Pasig, Metro Manila, Philippines",14.5792874,121.05846760000001,Pasig
Jollibee,Jollibee,"One Mercedes Plaza, Mercedes Ave, corner Market Ave, Pasig, Metro Manila, Philippines",14.567913500000001,121.08570359999999,Pasig
Jollibee,Jollibee AD Center Amang,"A. Rodriguez Street, corner Evangelista St, Pasig, Metro Manila, Philippines",14.609695100000001,121.09185919999999,Pasig
Jollibee,Jollibee,"Meralco Ave, Ortigas Center, Pasig, Metro Manila, Philippines",14.5877141,121.06355280000001,Pasig
Jollibee,Jollibee San Joaquin,"M. Concepcion Avenue, corner R. Jabson Street, Pasig, Metro Manila, Philippines",14.551600299999999,121.07411060000001,Pasig
